Unique_ID,Category,Facility,ItemNumber,Item Unit,ItemName,Substance Name,Waste (AER) Code,DATAAREAID
706089sesu,Standard,,706089,BBL,Waste Processing -TNORM <500 uR/hr & <15% Solids,Tank Bottoms,,sesu
706092sesu,Standard,,706092,BBL,Waste Processing -TNORM <1500 uR/hr & <15% Solids,Tank Bottoms,,sesu
706095sesu,Standard,,706095,BBL,Waste Processing -TNORM =>1500 uR/hr & <15% Solids,Tank Bottoms,,sesu
706098sesu,Standard,,706098,BBL,Waste Processing -TNORM <100 uR/hr & >15% Solids,Tank Bottoms,,sesu
706101sesu,Standard,,706101,BBL,Waste Processing -TNORM<500 uR/hr & >15% Solids,Tank Bottoms,,sesu
706104sesu,Standard,,706104,BBL,Waste Processing -TNORM <1500 uR/hr & >15% Solids,Tank Bottoms,,sesu
706107sesu,Standard,,706107,BBL,Waste Processing -TNORM =>1500 uR/hr & >15% Solids,Tank Bottoms,,sesu
706110sesu,Standard,,706110,BBL,Drilling Fluids,GEL,,sesu
706110sesu,Standard,,706110,BBL,Drilling Fluids,INVERT,,sesu
706110sesu,Standard,,706110,BBL,Drilling Fluids,POLYMER,,sesu
706120sesu,Standard,,706120,BBL,Waste Processing - Solids 15-30%,Tank Bottoms,,sesu
707084sesu,Standard,,707084,BBL,Snow Melt,Snow Melt,,sesu
708090sesu,Standard,,708090,BBL,Frac Pond Rental,Frac Pond Rental,,sesu
720515sesu,Standard,,720515,BBL,C3 (Propane) Sales - Volume,Propane,,sesu
720516sesu,Standard,,720516,BBL,C3 (Propane) Sales - Revenue,NULL,,sesu
720517sesu,Standard,,720517,BBL,C3 (Propane) Sales - PERC Tax,NULL,,sesu
720520sesu,Standard,,720520,BBL,C4 (Butane) Sales - Volume,Butane,,sesu
720521sesu,Standard,,720521,BBL,C4 (Butane) Sales - Revenue,NULL,,sesu
720525sesu,Standard,,720525,BBL,C5 (Condensate) Sales - Volume,Condensate,,sesu
720526sesu,Standard,,720526,BBL,C5 (Condensate) Sales - Revenue,NULL,,sesu
720527sesu,Standard,,720527,BBL,C5 (Condensate) Sales - LUST Tax,NULL,,sesu
720528sesu,Standard,,720528,BBL,C5 (Condensate) Sales - Gas Tax,NULL,,sesu
750030sesu,Standard,,750030,BBL,Miscellaneous Revenue,NULL,,sesu
705041sesu,Standard,,705041,BBL,Emulsion Water Disposal,,,sesu
705042sesu,Standard,,705042,BBL,Emulsion Recovered Oil,,,sesu
705044sesu,Standard,,705044,BBL,Dry Oil Terminalling Water,,,sesu
705045sesu,Standard,,705045,BBL,Dry Oil Terminalling Oil,,,sesu
706061sesu,Standard,,706061,BBL,Waste - Water Disposal,,,sesu
706062sesu,Standard,,706062,BBL,Waste - Solids Disposal,,,sesu
706067sesu,Standard,,706067,BBL,Waste Water Disposal - Solids < 15%,,,sesu
706068sesu,Standard,,706068,BBL,Waste Solids Disposal - Solids <15%,,,sesu
902406sesu,Standard,,902406,BBL,Waste - Oil Credit,,,sesu
902410sesu,Standard,,902410,BBL,Waste Oil Credit - Solids < 15%,,,sesu
705046sesu,Standard,,705046,BBL,Frac Oil Terminalling,Dry Frac Oil,FRFLDH,sesu
705047sesu,Standard,,705047,BBL,Dry Frac Oil Water Disposal,Dry Frac Oil,FRFLDH,sesu
705048sesu,Standard,,705048,BBL,Frac Oil Treating,Wet Frac Oil,FRFLDH,sesu
705049sesu,Standard,,705049,BBL,Frac Oil Water Disposal,Wet Frac Oil,FRFLDH,sesu
705051sesu,Standard,,705051,BBL,Completions Fluids Water Disposal - Dry LSW,Completions,WWOFLD,sesu
705053sesu,Standard,,705053,BBL,Completion Fluids Water Disposal - Wet LSW,Completions,WWOFLD,sesu
705055sesu,Standard,,705055,BBL,Completion Fluids Water Disposal - Dry C5,Completions,WWOFLD,sesu
705057sesu,Standard,,705057,BBL,Completion Fluids Water Disposal - Wet C5,Completions,WWOFLD,sesu
705058sesu,Standard,,705058,BBL,TAN Surcharge 0.95-1.05,TAN Surcharge,,sesu
706070sesu,Standard,,706070,BBL,Waste Water Disposal - Solids > 30%,Waste Processing,,sesu
706070sesu,Standard,,706070,BBL,Waste Water Disposal - Solids > 30%,Tank Bottoms,SLGHYD,sesu
706071sesu,Standard,,706071,BBL,Waste Solids Disposal - Solids > 30%,Waste Processing,,sesu
706073sesu,Standard,,706073,BBL,Waste Water Disposal - Pad Solids,Waste,,sesu
706074sesu,Standard,,706074,BBL,Waste Solids Disposal - Pad Solids,Waste Processing,,sesu
706076sesu,Standard,,706076,BBL,Waste Water Processing - TNORM - < 100 uR/hr & < 15 % Solids,Waste Processing,,sesu
706076sesu,Standard,,706076,BBL,Waste Water Processing - TNORM - < 100 uR/hr & < 15 % Solids,Tank Bottoms,SLGHYD,sesu
706077sesu,Standard,,706077,BBL,Waste Solids Processing - TNORM- < 100  uR/h & < 15 % Solids,Waste Processing,,sesu
706078sesu,Standard,,706078,BBL,Waste Water Disposal - Drilling Fluids,Waste Processing,,sesu
706079sesu,Standard,,706079,BBL,Waste Solids Disposal - Drilling Fluids,Waste Processing,,sesu
706081sesu,Standard,,706081,BBL,Drill Cuttings,NULL,NULL,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Non-Oilfield Waste,NONOFD,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Hydrocarbon,SLGHYD,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Emulsion,SLGEML,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Waters Contaminated (collected surface waters),CWATER,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sweetening Agents (solids),SWTSOL,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Cement,CEMENT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,"Caustic Solutions (unneutralized, spent)",CAUS,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (chem/solvent),SOILCH,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (emulsion),SOILEM,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (produced/salt water),SOILPW,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (refined fuels/oils,SOILRO,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Contaminated Debris and Soil (sulphur),SOILSU,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Drilling Waste Gel Chemical,DRWSGC,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Drilling Waste Hydrocarbon,DRWSHC,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Drilling Waste Advanced Gel Chemical,DRWSAC,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,High Solids Produced Water,HSPWTR,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Frac Sand,FRCSND,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Frac Fluid (water based),FRFLDW,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Frac Fluid (hydrocarbon based),FRFLDH,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Tank Bottoms,SLGHYD,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Treater Hay,TRTHAY,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge Gas Sweetening Systems,SLGSWT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Glycol/Gas Drying,SLGGLY,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Cooling Tower,SLGCTW,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Pigging Waste (liguid & wax),PIGWST,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Load Oil,COEMUL,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Residual formation fines after treatment and settl,FRMFNS,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Snow Melt,CWATER,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Wash Fluids - Water,WSHWTR,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Water Process (with organic chemicals,PWTROR,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Well Workover Fluids,WWOFLD,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Dessicant,DESICT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sand - Produced,SAND,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Catalyst (Sulphur),CATSU,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Lime,SLGLIM,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Flare Pit,SLGPIT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Process,SLGPRO,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Sludge - Sulphur,SLGSUL,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Salt Heat Medium,SALT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Filter Backwash Liquids (gas sweetening),FLBWSW,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Filter Backwash Liquids (water treatment),FLBWWT,sesu
706083sesu,Standard,,706083,BBL,Off Spec Oil Processing,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesu
